code,country,partner_country,rel_import_change,date
BRN,Brunei Darussalam(BRN),CHN,-0.97524754,2/4/2025
BRN,Brunei Darussalam(BRN),CIV,-0.813921067,2/4/2025
BRN,Brunei Darussalam(BRN),BLR,-0.773875218,2/4/2025
BRN,Brunei Darussalam(BRN),JOR,-0.709519387,2/4/2025
BRN,Brunei Darussalam(BRN),EGY,-0.595837135,2/4/2025
BRN,Brunei Darussalam(BRN),COD,-0.577828046,2/4/2025
BRN,Brunei Darussalam(BRN),HKG,-0.571841049,2/4/2025
BRN,Brunei Darussalam(BRN),TUN,-0.568603919,2/4/2025
BRN,Brunei Darussalam(BRN),BGD,-0.5610216,2/4/2025
BRN,Brunei Darussalam(BRN),CRI,-0.517925836,2/4/2025
BRN,Brunei Darussalam(BRN),EU,-0.48424294,2/4/2025
BRN,Brunei Darussalam(BRN),ISL,-0.441900987,2/4/2025
BRN,Brunei Darussalam(BRN),CHE,-0.339293456,2/4/2025
BRN,Brunei Darussalam(BRN),BRN,-0.268064314,2/4/2025
BRN,Brunei Darussalam(BRN),TUR,-0.235570726,2/4/2025
BRN,Brunei Darussalam(BRN),PAK,-0.183302566,2/4/2025
BRN,Brunei Darussalam(BRN),JPN,-0.138352306,2/4/2025
BRN,Brunei Darussalam(BRN),SEN,-0.133226677,2/4/2025
BRN,Brunei Darussalam(BRN),TWN,-0.076430386,2/4/2025
BRN,Brunei Darussalam(BRN),ZAF,-0.04174277,2/4/2025
BRN,Brunei Darussalam(BRN),ARG,0.200591333,2/4/2025
BRN,Brunei Darussalam(BRN),MAR,0.338451694,2/4/2025
BRN,Brunei Darussalam(BRN),CHL,0.340235628,2/4/2025
BRN,Brunei Darussalam(BRN),KOR,0.438344954,2/4/2025
BRN,Brunei Darussalam(BRN),SGP,0.533409097,2/4/2025
BRN,Brunei Darussalam(BRN),PER,0.709500317,2/4/2025
BRN,Brunei Darussalam(BRN),BRA,0.915946143,2/4/2025
BRN,Brunei Darussalam(BRN),VNM,1.054392662,2/4/2025
BRN,Brunei Darussalam(BRN),AUS,1.247691856,2/4/2025
BRN,Brunei Darussalam(BRN),PHL,1.320686887,2/4/2025
BRN,Brunei Darussalam(BRN),MYS,1.523580875,2/4/2025
BRN,Brunei Darussalam(BRN),MMR,2.619205903,2/4/2025
BRN,Brunei Darussalam(BRN),ARE,3.336333824,2/4/2025
BRN,Brunei Darussalam(BRN),THA,3.391077651,2/4/2025
BRN,Brunei Darussalam(BRN),IDN,4.035332258,2/4/2025
BRN,Brunei Darussalam(BRN),NZL,5.1538521,2/4/2025
BRN,Brunei Darussalam(BRN),CAN,20.77589789,2/4/2025
BRN,Brunei Darussalam(BRN),MEX,29.44142658,2/4/2025
CAN,Canada(CAN),NGA,-43.44476936,2/4/2025
CAN,Canada(CAN),SAU,-40.84275138,2/4/2025
CAN,Canada(CAN),COD,-37.56690632,2/4/2025
CAN,Canada(CAN),CHL,-35.49109852,2/4/2025
CAN,Canada(CAN),PER,-35.2605411,2/4/2025
CAN,Canada(CAN),COL,-33.62882955,2/4/2025
CAN,Canada(CAN),NOR,-32.82512423,2/4/2025
CAN,Canada(CAN),AGO,-29.44751548,2/4/2025
CAN,Canada(CAN),CIV,-28.75797453,2/4/2025
CAN,Canada(CAN),ZAF,-26.74542169,2/4/2025
CAN,Canada(CAN),ROW,-25.86797744,2/4/2025
CAN,Canada(CAN),STP,-25.5289465,2/4/2025
CAN,Canada(CAN),HKG,-24.07585802,2/4/2025
CAN,Canada(CAN),RUS,-24.0445072,2/4/2025
CAN,Canada(CAN),ARG,-23.68009576,2/4/2025
CAN,Canada(CAN),BLR,-23.43449182,2/4/2025
CAN,Canada(CAN),SEN,-22.16773688,2/4/2025
CAN,Canada(CAN),CRI,-22.0143378,2/4/2025
CAN,Canada(CAN),SGP,-21.88940054,2/4/2025
CAN,Canada(CAN),ARE,-21.70317929,2/4/2025
CAN,Canada(CAN),IND,-21.67436364,2/4/2025
CAN,Canada(CAN),ISL,-20.81765063,2/4/2025
CAN,Canada(CAN),UKR,-20.77029186,2/4/2025
CAN,Canada(CAN),EU,-20.68939126,2/4/2025
CAN,Canada(CAN),BRA,-20.68515246,2/4/2025
CAN,Canada(CAN),CMR,-20.65114311,2/4/2025
CAN,Canada(CAN),EGY,-20.44875882,2/4/2025
CAN,Canada(CAN),GBR,-19.66178617,2/4/2025
CAN,Canada(CAN),ISR,-19.63726414,2/4/2025
CAN,Canada(CAN),USA,-19.5005971,2/4/2025
CAN,Canada(CAN),JOR,-19.15129904,2/4/2025
CAN,Canada(CAN),AUS,-19.06447601,2/4/2025
CAN,Canada(CAN),LAO,-18.93653999,2/4/2025
CAN,Canada(CAN),MAR,-18.44149531,2/4/2025
CAN,Canada(CAN),KAZ,-17.4998445,2/4/2025
CAN,Canada(CAN),PHL,-17.01209948,2/4/2025
CAN,Canada(CAN),TUR,-16.97044034,2/4/2025
CAN,Canada(CAN),CHE,-15.79251161,2/4/2025
CAN,Canada(CAN),TUN,-15.59344874,2/4/2025
CAN,Canada(CAN),NZL,-14.55888956,2/4/2025
CAN,Canada(CAN),JPN,-13.68122858,2/4/2025
CAN,Canada(CAN),BGD,-13.60873134,2/4/2025
CAN,Canada(CAN),PAK,-13.14503717,2/4/2025
CAN,Canada(CAN),KHM,-13.14181572,2/4/2025
CAN,Canada(CAN),TWN,-12.93747344,2/4/2025
CAN,Canada(CAN),KOR,-12.9227815,2/4/2025
CAN,Canada(CAN),IDN,-12.90920116,2/4/2025
CAN,Canada(CAN),CHN,-12.54180466,2/4/2025
CAN,Canada(CAN),MMR,-12.41963085,2/4/2025
CAN,Canada(CAN),THA,-12.38235817,2/4/2025
CAN,Canada(CAN),VNM,-10.37475382,2/4/2025
CAN,Canada(CAN),MYS,-9.630062034,2/4/2025
CAN,Canada(CAN),BRN,-9.578527407,2/4/2025
CAN,Canada(CAN),CAN,-3.463221256,2/4/2025
CAN,Canada(CAN),MEX,-1.843309805,2/4/2025
CHE,Switzerland(CHE),IND,-5.858912661,2/4/2025
CHE,Switzerland(CHE),NGA,-5.79932338,2/4/2025
CHE,Switzerland(CHE),USA,-4.242599825,2/4/2025
CHE,Switzerland(CHE),GBR,-3.836583,2/4/2025
CHE,Switzerland(CHE),KHM,-3.080097761,2/4/2025
CHE,Switzerland(CHE),KAZ,-2.079582455,2/4/2025
CHE,Switzerland(CHE),LAO,-1.877066193,2/4/2025
CHE,Switzerland(CHE),AGO,-1.522023998,2/4/2025
CHE,Switzerland(CHE),UKR,-1.366209154,2/4/2025
CHE,Switzerland(CHE),NOR,-1.216789988,2/4/2025
CHE,Switzerland(CHE),COL,-1.098343203,2/4/2025
CHE,Switzerland(CHE),CHN,-0.709765903,2/4/2025
CHE,Switzerland(CHE),CIV,-0.681482042,2/4/2025
CHE,Switzerland(CHE),STP,-0.626174628,2/4/2025
CHE,Switzerland(CHE),CMR,-0.551360928,2/4/2025
CHE,Switzerland(CHE),ISR,-0.411937646,2/4/2025
CHE,Switzerland(CHE),RUS,-0.327806959,2/4/2025
CHE,Switzerland(CHE),BLR,-0.230210783,2/4/2025
CHE,Switzerland(CHE),JOR,-0.186785184,2/4/2025
CHE,Switzerland(CHE),ROW,-0.117696564,2/4/2025
CHE,Switzerland(CHE),CRI,-0.09130565,2/4/2025
CHE,Switzerland(CHE),SAU,-0.053136656,2/4/2025
CHE,Switzerland(CHE),CHE,-0.037794358,2/4/2025
CHE,Switzerland(CHE),HKG,-0.019278607,2/4/2025
CHE,Switzerland(CHE),TUN,0.071264861,2/4/2025
CHE,Switzerland(CHE),EU,0.09107936,2/4/2025
CHE,Switzerland(CHE),EGY,0.096576227,2/4/2025
CHE,Switzerland(CHE),BGD,0.114630896,2/4/2025
CHE,Switzerland(CHE),COD,0.127347363,2/4/2025
CHE,Switzerland(CHE),ISL,0.135439603,2/4/2025
CHE,Switzerland(CHE),JPN,0.160747607,2/4/2025
CHE,Switzerland(CHE),TUR,0.180357671,2/4/2025
CHE,Switzerland(CHE),TWN,0.241623045,2/4/2025
CHE,Switzerland(CHE),PAK,0.302229197,2/4/2025
CHE,Switzerland(CHE),ZAF,0.39336394,2/4/2025
CHE,Switzerland(CHE),BRN,0.397287842,2/4/2025
CHE,Switzerland(CHE),SEN,0.402475483,2/4/2025
CHE,Switzerland(CHE),VNM,0.429660733,2/4/2025
CHE,Switzerland(CHE),MAR,0.759507704,2/4/2025
CHE,Switzerland(CHE),AUS,0.778861776,2/4/2025
CHE,Switzerland(CHE),ARG,0.79821994,2/4/2025
CHE,Switzerland(CHE),KOR,0.802934173,2/4/2025
CHE,Switzerland(CHE),MYS,0.874945713,2/4/2025
CHE,Switzerland(CHE),PHL,1.02628053,2/4/2025
CHE,Switzerland(CHE),CHL,1.046892909,2/4/2025
CHE,Switzerland(CHE),SGP,1.095766203,2/4/2025
CHE,Switzerland(CHE),PER,1.097249768,2/4/2025
CHE,Switzerland(CHE),ARE,1.339030242,2/4/2025
CHE,Switzerland(CHE),BRA,1.574047818,2/4/2025
CHE,Switzerland(CHE),IDN,1.784503599,2/4/2025
CHE,Switzerland(CHE),THA,2.186658237,2/4/2025
CHE,Switzerland(CHE),MMR,2.576241254,2/4/2025
CHE,Switzerland(CHE),NZL,5.547515049,2/4/2025
CHE,Switzerland(CHE),CAN,25.05018236,2/4/2025
CHE,Switzerland(CHE),MEX,31.90848094,2/4/2025
CHL,Chile(CHL),GBR,-5.659084839,2/4/2025
CHL,Chile(CHL),IND,-5.613211868,2/4/2025
CHL,Chile(CHL),USA,-4.552505061,2/4/2025
CHL,Chile(CHL),LAO,-4.178448791,2/4/2025
CHL,Chile(CHL),KAZ,-3.781705577,2/4/2025
CHL,Chile(CHL),KHM,-3.729264511,2/4/2025
CHL,Chile(CHL),AGO,-3.034201457,2/4/2025
CHL,Chile(CHL),COL,-2.604994104,2/4/2025
CHL,Chile(CHL),CMR,-2.596099084,2/4/2025
CHL,Chile(CHL),NGA,-2.54691063,2/4/2025
CHL,Chile(CHL),STP,-2.044919,2/4/2025
CHL,Chile(CHL),RUS,-1.990887849,2/4/2025
CHL,Chile(CHL),ROW,-1.968069028,2/4/2025
CHL,Chile(CHL),CIV,-1.88462036,2/4/2025
CHL,Chile(CHL),UKR,-1.780779482,2/4/2025
CHL,Chile(CHL),ISR,-1.595693587,2/4/2025
CHL,Chile(CHL),HKG,-1.471153423,2/4/2025
CHL,Chile(CHL),BLR,-1.303932503,2/4/2025
CHL,Chile(CHL),COD,-1.303883214,2/4/2025
CHL,Chile(CHL),CHN,-1.266805758,2/4/2025
CHL,Chile(CHL),CHE,-1.249502562,2/4/2025
CHL,Chile(CHL),EGY,-1.198782967,2/4/2025
CHL,Chile(CHL),CRI,-1.185034124,2/4/2025
CHL,Chile(CHL),SAU,-1.152043809,2/4/2025
CHL,Chile(CHL),ISL,-1.151409392,2/4/2025
CHL,Chile(CHL),JOR,-1.140754873,2/4/2025
CHL,Chile(CHL),TUN,-1.083129152,2/4/2025
CHL,Chile(CHL),NOR,-1.064588478,2/4/2025
CHL,Chile(CHL),ARG,-0.956654401,2/4/2025
CHL,Chile(CHL),EU,-0.913296988,2/4/2025
CHL,Chile(CHL),BRN,-0.850931819,2/4/2025
CHL,Chile(CHL),AUS,-0.840058074,2/4/2025
CHL,Chile(CHL),TUR,-0.666320063,2/4/2025
CHL,Chile(CHL),ZAF,-0.628540916,2/4/2025
CHL,Chile(CHL),TWN,-0.613343913,2/4/2025
CHL,Chile(CHL),MAR,-0.544349382,2/4/2025
CHL,Chile(CHL),PER,-0.464794866,2/4/2025
CHL,Chile(CHL),BGD,-0.457178078,2/4/2025
CHL,Chile(CHL),SEN,-0.416662536,2/4/2025
CHL,Chile(CHL),CHL,-0.399497376,2/4/2025
CHL,Chile(CHL),PHL,-0.389454508,2/4/2025
CHL,Chile(CHL),JPN,-0.369001815,2/4/2025
CHL,Chile(CHL),PAK,-0.243863617,2/4/2025
CHL,Chile(CHL),MYS,-0.243365871,2/4/2025
CHL,Chile(CHL),VNM,-0.239787586,2/4/2025
CHL,Chile(CHL),SGP,-0.237359197,2/4/2025
CHL,Chile(CHL),ARE,-0.142762429,2/4/2025
CHL,Chile(CHL),KOR,-0.058445508,2/4/2025
CHL,Chile(CHL),BRA,0.245105299,2/4/2025
CHL,Chile(CHL),THA,0.6836027,2/4/2025
CHL,Chile(CHL),IDN,1.435968886,2/4/2025
CHL,Chile(CHL),MMR,1.483086662,2/4/2025
CHL,Chile(CHL),NZL,2.725414431,2/4/2025
CHL,Chile(CHL),MEX,20.41398212,2/4/2025
CHL,Chile(CHL),CAN,39.84324239,2/4/2025
CHN,"China, People's Republic of(CHN)",USA,-49.80740751,2/4/2025
CHN,"China, People's Republic of(CHN)",NZL,-32.36599537,2/4/2025
CHN,"China, People's Republic of(CHN)",ISL,-18.75562859,2/4/2025
CHN,"China, People's Republic of(CHN)",THA,-17.77917725,2/4/2025
CHN,"China, People's Republic of(CHN)",IDN,-17.17300072,2/4/2025
CHN,"China, People's Republic of(CHN)",PAK,-15.58716057,2/4/2025
CHN,"China, People's Republic of(CHN)",MMR,-14.36377051,2/4/2025
CHN,"China, People's Republic of(CHN)",BRA,-11.60077588,2/4/2025
CHN,"China, People's Republic of(CHN)",ARG,-11.40121449,2/4/2025
CHN,"China, People's Republic of(CHN)",IND,-8.305829206,2/4/2025
CHN,"China, People's Republic of(CHN)",EGY,-6.977913764,2/4/2025
CHN,"China, People's Republic of(CHN)",VNM,-6.940538957,2/4/2025
CHN,"China, People's Republic of(CHN)",CRI,-6.169398238,2/4/2025
CHN,"China, People's Republic of(CHN)",PHL,-6.155261929,2/4/2025
CHN,"China, People's Republic of(CHN)",SGP,-5.486179606,2/4/2025
CHN,"China, People's Republic of(CHN)",AUS,-5.079824033,2/4/2025
CHN,"China, People's Republic of(CHN)",MYS,-4.78791532,2/4/2025
CHN,"China, People's Republic of(CHN)",KOR,-4.743904306,2/4/2025
CHN,"China, People's Republic of(CHN)",CHE,-4.105645748,2/4/2025
CHN,"China, People's Republic of(CHN)",GBR,-3.043079309,2/4/2025
CHN,"China, People's Republic of(CHN)",CHL,-2.50507402,2/4/2025
CHN,"China, People's Republic of(CHN)",CMR,-2.47981436,2/4/2025
CHN,"China, People's Republic of(CHN)",ISR,-2.336719681,2/4/2025
CHN,"China, People's Republic of(CHN)",TWN,-2.238257119,2/4/2025
CHN,"China, People's Republic of(CHN)",HKG,-1.082329073,2/4/2025
CHN,"China, People's Republic of(CHN)",JPN,-0.935885027,2/4/2025
CHN,"China, People's Republic of(CHN)",NOR,-0.934574579,2/4/2025
CHN,"China, People's Republic of(CHN)",KHM,-0.857538555,2/4/2025
CHN,"China, People's Republic of(CHN)",BRN,-0.589407645,2/4/2025
CHN,"China, People's Republic of(CHN)",TUR,-0.526642309,2/4/2025
CHN,"China, People's Republic of(CHN)",BLR,-0.52060491,2/4/2025
CHN,"China, People's Republic of(CHN)",PER,-0.121047799,2/4/2025
CHN,"China, People's Republic of(CHN)",COL,-0.072142383,2/4/2025
CHN,"China, People's Republic of(CHN)",EU,-0.034951607,2/4/2025
CHN,"China, People's Republic of(CHN)",TUN,0.084996416,2/4/2025
CHN,"China, People's Republic of(CHN)",CHN,0.265579705,2/4/2025
CHN,"China, People's Republic of(CHN)",RUS,0.446752156,2/4/2025
CHN,"China, People's Republic of(CHN)",COD,0.474514229,2/4/2025
CHN,"China, People's Republic of(CHN)",AGO,0.5144441,2/4/2025
CHN,"China, People's Republic of(CHN)",KAZ,0.623344132,2/4/2025
CHN,"China, People's Republic of(CHN)",ZAF,0.995589445,2/4/2025
CHN,"China, People's Republic of(CHN)",NGA,1.26057114,2/4/2025
CHN,"China, People's Republic of(CHN)",JOR,1.293999515,2/4/2025
CHN,"China, People's Republic of(CHN)",MAR,2.17162979,2/4/2025
CHN,"China, People's Republic of(CHN)",ROW,2.285418178,2/4/2025
CHN,"China, People's Republic of(CHN)",CIV,3.371374174,2/4/2025
CHN,"China, People's Republic of(CHN)",SAU,3.383512712,2/4/2025
CHN,"China, People's Republic of(CHN)",ARE,6.449957848,2/4/2025
CHN,"China, People's Republic of(CHN)",STP,17.90142338,2/4/2025
CHN,"China, People's Republic of(CHN)",BGD,18.79555183,2/4/2025
CHN,"China, People's Republic of(CHN)",LAO,30.56750664,2/4/2025
CHN,"China, People's Republic of(CHN)",SEN,34.63188999,2/4/2025
CHN,"China, People's Republic of(CHN)",MEX,41.70294249,2/4/2025
CHN,"China, People's Republic of(CHN)",CAN,47.65388461,2/4/2025
CHN,"China, People's Republic of(CHN)",UKR,56.60814534,2/4/2025
CIV,Côte d'Ivoire(CIV),IND,-4.790301774,2/4/2025
CIV,Côte d'Ivoire(CIV),KHM,-3.799606355,2/4/2025
CIV,Côte d'Ivoire(CIV),USA,-3.544943571,2/4/2025
CIV,Côte d'Ivoire(CIV),GBR,-3.44548374,2/4/2025
CIV,Côte d'Ivoire(CIV),LAO,-3.108684393,2/4/2025
CIV,Côte d'Ivoire(CIV),AGO,-2.159741768,2/4/2025
CIV,Côte d'Ivoire(CIV),COL,-2.109791717,2/4/2025
CIV,Côte d'Ivoire(CIV),UKR,-1.262743266,2/4/2025
CIV,Côte d'Ivoire(CIV),CMR,-1.009504597,2/4/2025
CIV,Côte d'Ivoire(CIV),NGA,-0.978970543,2/4/2025
CIV,Côte d'Ivoire(CIV),CHN,-0.60368522,2/4/2025
CIV,Côte d'Ivoire(CIV),NOR,-0.551910413,2/4/2025
CIV,Côte d'Ivoire(CIV),STP,-0.229048365,2/4/2025
CIV,Côte d'Ivoire(CIV),ISR,-0.200511852,2/4/2025
CIV,Côte d'Ivoire(CIV),CIV,0.008384725,2/4/2025
CIV,Côte d'Ivoire(CIV),BLR,0.036317165,2/4/2025
CIV,Côte d'Ivoire(CIV),KAZ,0.044250713,2/4/2025
CIV,Côte d'Ivoire(CIV),JOR,0.052910875,2/4/2025
CIV,Côte d'Ivoire(CIV),COD,0.131853052,2/4/2025
CIV,Côte d'Ivoire(CIV),HKG,0.215686722,2/4/2025
CIV,Côte d'Ivoire(CIV),RUS,0.221577935,2/4/2025
CIV,Côte d'Ivoire(CIV),EGY,0.224006258,2/4/2025
CIV,Côte d'Ivoire(CIV),CHE,0.244643751,2/4/2025
CIV,Côte d'Ivoire(CIV),TUN,0.26275257,2/4/2025
CIV,Côte d'Ivoire(CIV),ROW,0.263438806,2/4/2025
CIV,Côte d'Ivoire(CIV),CRI,0.277902236,2/4/2025
CIV,Côte d'Ivoire(CIV),TUR,0.313030354,2/4/2025
CIV,Côte d'Ivoire(CIV),JPN,0.33690292,2/4/2025
CIV,Côte d'Ivoire(CIV),PAK,0.33880892,2/4/2025
CIV,Côte d'Ivoire(CIV),EU,0.37494215,2/4/2025
CIV,Côte d'Ivoire(CIV),ISL,0.395418762,2/4/2025
CIV,Côte d'Ivoire(CIV),BGD,0.406092654,2/4/2025
CIV,Côte d'Ivoire(CIV),SAU,0.485918864,2/4/2025
CIV,Côte d'Ivoire(CIV),SEN,0.490947375,2/4/2025
CIV,Côte d'Ivoire(CIV),TWN,0.503682252,2/4/2025
CIV,Côte d'Ivoire(CIV),VNM,0.546478476,2/4/2025
CIV,Côte d'Ivoire(CIV),ZAF,0.691304709,2/4/2025
CIV,Côte d'Ivoire(CIV),PER,0.742444588,2/4/2025
CIV,Côte d'Ivoire(CIV),CHL,0.755302338,2/4/2025
CIV,Côte d'Ivoire(CIV),BRN,0.772993117,2/4/2025
CIV,Côte d'Ivoire(CIV),MAR,0.795823342,2/4/2025
CIV,Côte d'Ivoire(CIV),KOR,0.882140091,2/4/2025
CIV,Côte d'Ivoire(CIV),MYS,0.934868069,2/4/2025
CIV,Côte d'Ivoire(CIV),AUS,0.982660606,2/4/2025
CIV,Côte d'Ivoire(CIV),BRA,1.208307469,2/4/2025
CIV,Côte d'Ivoire(CIV),PHL,1.36828331,2/4/2025
CIV,Côte d'Ivoire(CIV),SGP,1.50043227,2/4/2025
CIV,Côte d'Ivoire(CIV),ARE,1.581615406,2/4/2025
CIV,Côte d'Ivoire(CIV),ARG,1.675656005,2/4/2025
CIV,Côte d'Ivoire(CIV),THA,2.378263818,2/4/2025
CIV,Côte d'Ivoire(CIV),IDN,2.613783475,2/4/2025
CIV,Côte d'Ivoire(CIV),MMR,2.971250854,2/4/2025
CIV,Côte d'Ivoire(CIV),NZL,5.325322669,2/4/2025
CIV,Côte d'Ivoire(CIV),CAN,24.8375026,2/4/2025
CIV,Côte d'Ivoire(CIV),MEX,67.2059299,2/4/2025
CMR,Cameroon(CMR),IND,-3.941497903,2/4/2025
CMR,Cameroon(CMR),KHM,-3.423412076,2/4/2025
CMR,Cameroon(CMR),USA,-3.238649245,2/4/2025
CMR,Cameroon(CMR),GBR,-2.802480237,2/4/2025
CMR,Cameroon(CMR),LAO,-2.630115604,2/4/2025
CMR,Cameroon(CMR),AGO,-1.070741537,2/4/2025
CMR,Cameroon(CMR),CHN,-0.261510042,2/4/2025
CMR,Cameroon(CMR),UKR,-0.167174985,2/4/2025
CMR,Cameroon(CMR),COL,-0.027324166,2/4/2025
CMR,Cameroon(CMR),CMR,-0.017910136,2/4/2025
CMR,Cameroon(CMR),STP,0.12359097,2/4/2025
CMR,Cameroon(CMR),ISR,0.22520582,2/4/2025
CMR,Cameroon(CMR),NOR,0.231510339,2/4/2025
CMR,Cameroon(CMR),NGA,0.368039227,2/4/2025
CMR,Cameroon(CMR),JPN,0.380337084,2/4/2025
CMR,Cameroon(CMR),JOR,0.386902152,2/4/2025
CMR,Cameroon(CMR),TUN,0.447816677,2/4/2025
CMR,Cameroon(CMR),BLR,0.464410725,2/4/2025
CMR,Cameroon(CMR),RUS,0.471489371,2/4/2025
CMR,Cameroon(CMR),CIV,0.489288542,2/4/2025
CMR,Cameroon(CMR),KAZ,0.503422769,2/4/2025
CMR,Cameroon(CMR),BGD,0.524024352,2/4/2025
CMR,Cameroon(CMR),COD,0.530164829,2/4/2025
CMR,Cameroon(CMR),EGY,0.590187383,2/4/2025
CMR,Cameroon(CMR),CHE,0.59778442,2/4/2025
CMR,Cameroon(CMR),TUR,0.610698943,2/4/2025
CMR,Cameroon(CMR),ROW,0.63419593,2/4/2025
CMR,Cameroon(CMR),HKG,0.663758756,2/4/2025
CMR,Cameroon(CMR),TWN,0.677794308,2/4/2025
CMR,Cameroon(CMR),EU,0.679025878,2/4/2025
CMR,Cameroon(CMR),PAK,0.693690818,2/4/2025
CMR,Cameroon(CMR),SEN,0.713632004,2/4/2025
CMR,Cameroon(CMR),SAU,0.718250479,2/4/2025
CMR,Cameroon(CMR),CHL,0.724087686,2/4/2025
CMR,Cameroon(CMR),CRI,0.727151818,2/4/2025
CMR,Cameroon(CMR),ZAF,0.844427077,2/4/2025
CMR,Cameroon(CMR),ISL,0.846977254,2/4/2025
CMR,Cameroon(CMR),PER,0.874980512,2/4/2025
CMR,Cameroon(CMR),VNM,0.91012015,2/4/2025
CMR,Cameroon(CMR),MAR,0.91312014,2/4/2025
CMR,Cameroon(CMR),ARG,1.091839973,2/4/2025
CMR,Cameroon(CMR),BRN,1.14978881,2/4/2025
CMR,Cameroon(CMR),KOR,1.224931424,2/4/2025
CMR,Cameroon(CMR),MYS,1.236041797,2/4/2025
CMR,Cameroon(CMR),ARE,1.462088693,2/4/2025
CMR,Cameroon(CMR),PHL,1.506328716,2/4/2025
CMR,Cameroon(CMR),SGP,1.598501263,2/4/2025
CMR,Cameroon(CMR),AUS,1.692093672,2/4/2025
CMR,Cameroon(CMR),BRA,1.698230603,2/4/2025
CMR,Cameroon(CMR),MMR,2.10249384,2/4/2025
CMR,Cameroon(CMR),THA,2.131230424,2/4/2025
CMR,Cameroon(CMR),IDN,2.508193572,2/4/2025
CMR,Cameroon(CMR),NZL,5.366467736,2/4/2025
CMR,Cameroon(CMR),MEX,23.11182573,2/4/2025
CMR,Cameroon(CMR),CAN,35.71699482,2/4/2025
COD,Democratic Republic of the Congo(COD),IND,-3.332034192,2/4/2025
COD,Democratic Republic of the Congo(COD),LAO,-3.31957262,2/4/2025
COD,Democratic Republic of the Congo(COD),KHM,-2.983544719,2/4/2025
COD,Democratic Republic of the Congo(COD),GBR,-2.736771098,2/4/2025
COD,Democratic Republic of the Congo(COD),USA,-2.406062543,2/4/2025
COD,Democratic Republic of the Congo(COD),AGO,-1.932146399,2/4/2025
COD,Democratic Republic of the Congo(COD),NOR,-1.237397181,2/4/2025
COD,Democratic Republic of the Congo(COD),UKR,-1.184184546,2/4/2025
COD,Democratic Republic of the Congo(COD),COL,-0.705505049,2/4/2025
COD,Democratic Republic of the Congo(COD),KAZ,-0.601844804,2/4/2025
COD,Democratic Republic of the Congo(COD),CHN,-0.511391368,2/4/2025
COD,Democratic Republic of the Congo(COD),STP,-0.494607125,2/4/2025
COD,Democratic Republic of the Congo(COD),CMR,-0.470758473,2/4/2025
COD,Democratic Republic of the Congo(COD),NGA,-0.38050504,2/4/2025
COD,Democratic Republic of the Congo(COD),ISR,-0.369959579,2/4/2025
COD,Democratic Republic of the Congo(COD),RUS,-0.362136071,2/4/2025
COD,Democratic Republic of the Congo(COD),BLR,-0.217998817,2/4/2025
COD,Democratic Republic of the Congo(COD),JOR,-0.04765171,2/4/2025
COD,Democratic Republic of the Congo(COD),HKG,-0.036469259,2/4/2025
COD,Democratic Republic of the Congo(COD),COD,-0.035600316,2/4/2025
COD,Democratic Republic of the Congo(COD),CRI,0.021333575,2/4/2025
COD,Democratic Republic of the Congo(COD),ROW,0.050335184,2/4/2025
COD,Democratic Republic of the Congo(COD),BGD,0.102686798,2/4/2025
COD,Democratic Republic of the Congo(COD),TUN,0.150962929,2/4/2025
COD,Democratic Republic of the Congo(COD),ISL,0.157460631,2/4/2025
COD,Democratic Republic of the Congo(COD),CIV,0.160365122,2/4/2025
COD,Democratic Republic of the Congo(COD),JPN,0.232159621,2/4/2025
COD,Democratic Republic of the Congo(COD),EGY,0.244085118,2/4/2025
COD,Democratic Republic of the Congo(COD),ZAF,0.280648662,2/4/2025
COD,Democratic Republic of the Congo(COD),TUR,0.319977227,2/4/2025
COD,Democratic Republic of the Congo(COD),PAK,0.331972722,2/4/2025
COD,Democratic Republic of the Congo(COD),TWN,0.394130182,2/4/2025
COD,Democratic Republic of the Congo(COD),SEN,0.396485954,2/4/2025
COD,Democratic Republic of the Congo(COD),BRN,0.396526365,2/4/2025
COD,Democratic Republic of the Congo(COD),EU,0.430525255,2/4/2025
COD,Democratic Republic of the Congo(COD),SAU,0.48950636,2/4/2025
COD,Democratic Republic of the Congo(COD),MAR,0.576151702,2/4/2025
COD,Democratic Republic of the Congo(COD),VNM,0.703126438,2/4/2025
COD,Democratic Republic of the Congo(COD),AUS,0.77273007,2/4/2025
COD,Democratic Republic of the Congo(COD),CHL,0.893795873,2/4/2025
COD,Democratic Republic of the Congo(COD),CHE,1.007060494,2/4/2025
COD,Democratic Republic of the Congo(COD),BRA,1.05638203,2/4/2025
COD,Democratic Republic of the Congo(COD),ARG,1.058960399,2/4/2025
COD,Democratic Republic of the Congo(COD),KOR,1.065610727,2/4/2025
COD,Democratic Republic of the Congo(COD),PER,1.078922284,2/4/2025
COD,Democratic Republic of the Congo(COD),PHL,1.282624593,2/4/2025
COD,Democratic Republic of the Congo(COD),SGP,1.285481216,2/4/2025
COD,Democratic Republic of the Congo(COD),MYS,1.597364492,2/4/2025
COD,Democratic Republic of the Congo(COD),ARE,2.037984125,2/4/2025
COD,Democratic Republic of the Congo(COD),THA,2.147966261,2/4/2025
COD,Democratic Republic of the Congo(COD),IDN,2.348672093,2/4/2025
COD,Democratic Republic of the Congo(COD),MMR,3.935137162,2/4/2025
COD,Democratic Republic of the Congo(COD),NZL,5.285761733,2/4/2025
